RowID,CaseNumber,CrimeDateTime,Year,Month,Hour,Day,CrimeCode,Description,Inside_Outside,Weapon,District,Neighborhood,PremiseType,Latitude,Longitude,Pct_Black,Pct_White,Median_Income,Poverty_Rate,Race_Category
393969,19J02230,2019-10-04 21:00:00,2019,10,21,4,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHERN,MOUNT WASHINGTON,STREET,39.365928866872885,-76.66208461993116,0.63,0.28,52000,0.22,Black
393970,19J01413,2019-10-04 10:11:00,2019,10,10,4,6J,LARCENY,,UNKNOWN,CENTRAL,MOUNT VERNON,PORCH/DECK,39.299090766975034,-76.61046151774954,0.28,0.58,55000,0.14,White
393971,19J01529,2019-10-05 02:45:00,2019,10,2,5,4E,COMMON ASSAULT,,UNKNOWN,CENTRAL,SETON HILL,UNKNOWN,39.297018889205305,-76.62463707886737,0.58,0.32,38000,0.26,Black
393972,19J01742,2019-10-05 19:45:00,2019,10,19,5,3B,ROBBERY,,UNKNOWN,EASTERN,CARE,UNKNOWN,39.29590081396292,-76.58631298995877,0.93,0.02,26000,0.41,Black
393973,19J01640,2019-10-05 13:27:00,2019,10,13,5,6J,LARCENY,,UNKNOWN,SOUTHEAST,FELLS POINT,STREET,39.28563857123604,-76.59522026184075,0.08,0.8,78000,0.08,White
393974,19I01881,2019-09-06 06:30:00,2019,9,6,6,4E,COMMON ASSAULT,,UNKNOWN,CENTRAL,DOWNTOWN,UNKNOWN,39.29014673234373,-76.61489818287934,0.32,0.52,62000,0.12,White
393975,19I02037,2019-09-06 14:00:00,2019,9,14,6,6J,LARCENY,,UNKNOWN,NORTHWEST,ASHBURTON,OTHER - INSIDE,39.335816916199896,-76.67476492956669,0.63,0.28,52000,0.22,Black
393976,19I02137,2019-09-06 21:50:00,2019,9,21,6,4E,COMMON ASSAULT,,UNKNOWN,CENTRAL,DOWNTOWN,UNKNOWN,39.288973367917,-76.60723432036319,0.32,0.52,62000,0.12,White
393977,19I02662,2019-09-06 17:00:00,2019,9,17,6,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHERN,BELLONA-GITTINGS,PARKING LOT-OUTSIDE,39.36701739950228,-76.61997641841373,0.63,0.28,52000,0.22,Black
393978,19I01953,2019-09-06 11:15:00,2019,9,11,6,4E,COMMON ASSAULT,,UNKNOWN,EASTERN,OLIVER,ROW/TOWNHOUSE-OCC,39.310288342970985,-76.6038846978221,0.93,0.02,26500,0.4,Black
393979,20D03081,2019-09-06 11:00:00,2019,9,11,6,2A,RAPE,,OTHER,NORTHEAST,GLENHAM-BELHAR,ROW/TOWNHOUSE-OCC,39.34666281328527,-76.54153377380038,0.63,0.28,52000,0.22,Black
393980,19I01942,2019-09-06 10:16:00,2019,9,10,6,4B,AGG. ASSAULT,,KNIFE,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,UNKNOWN,39.31990630783575,-76.59793383027697,0.92,0.03,29000,0.36,Black
393981,19I02071,2019-09-06 22:30:00,2019,9,22,6,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,PATTERSON PLACE,ROW/TOWNHOUSE-OCC,39.29293980745,-76.58319613045548,0.88,0.06,31000,0.33,Black
393982,19I02487,2019-09-06 00:00:00,2019,9,0,6,4A,AGG. ASSAULT,,FIREARM,NORTHERN,CHARLES VILLAGE,UNKNOWN,39.32608351459059,-76.61359045659881,0.18,0.68,52000,0.15,White
393983,19I02087,2019-09-06 18:45:00,2019,9,18,6,4E,COMMON ASSAULT,,UNKNOWN,NORTHEAST,EDNOR GARDENS-LAKESIDE,STREET,39.33099633759614,-76.59203779120345,0.63,0.28,52000,0.22,Black
393984,19I02020,2019-09-06 15:12:00,2019,9,15,6,4C,AGG. ASSAULT,,OTHER,NORTHEAST,FOUR BY FOUR,STREET,39.31534887090438,-76.58086649041891,0.63,0.28,52000,0.22,Black
393985,20I06187,2019-09-06 00:30:00,2019,9,0,6,5A,BURGLARY,,UNKNOWN,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,ROW/TOWNHOUSE-OCC,39.29259271229655,-76.57038332418078,0.18,0.68,60000,0.11,White
393986,19I02020,2019-09-06 15:12:00,2019,9,15,6,4C,AGG. ASSAULT,,OTHER,NORTHEAST,FOUR BY FOUR,UNKNOWN,39.31534887090438,-76.58086649041891,0.63,0.28,52000,0.22,Black
393987,19I02859,2019-09-06 18:00:00,2019,9,18,6,7A,AUTO THEFT,,UNKNOWN,NORTHERN,WOODBERRY,PARKING LOT-OUTSIDE,39.336404385561536,-76.6464328908033,0.63,0.28,52000,0.22,Black
393988,19I02042,2019-09-06 12:00:00,2019,9,12,6,6G,LARCENY,,UNKNOWN,NORTHERN,OLD GOUCHER,UNKNOWN,39.31650341505021,-76.61803191614759,0.63,0.28,52000,0.22,Black
393989,19I02156,2019-09-06 22:50:00,2019,9,22,6,4E,COMMON ASSAULT,,UNKNOWN,EASTERN,MILTON-MONTFORD,STREET,39.30022385666148,-76.58259353226805,0.94,0.02,28000,0.37,Black
393990,19K02468,2019-11-08 06:30:00,2019,11,6,8,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHEAST,BELAIR-EDISON,STREET,39.3231444651306,-76.56333297136986,0.82,0.1,40000,0.22,Black
393991,19K02431,2019-11-08 01:50:00,2019,11,1,8,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHEAST,PULASKI INDUSTRIAL AREA,HOTEL/MOTEL,39.313423570783854,-76.54079613113382,0.63,0.28,52000,0.22,Black
393992,19K02880,2019-11-08 17:45:00,2019,11,17,8,5D,BURGLARY,,UNKNOWN,NORTHEAST,CLIFTON PARK,SCHOOL,39.31765156378896,-76.58531321608025,0.89,0.05,31000,0.33,Black
393993,19K02700,2019-11-08 20:00:00,2019,11,20,8,4E,COMMON ASSAULT,,UNKNOWN,NORTHERN,BETTER WAVERLY,UNKNOWN,39.324218543411526,-76.60816386857802,0.78,0.15,42000,0.2,Black
393994,19K02751,2019-11-08 23:30:00,2019,11,23,8,3B,ROBBERY,,UNKNOWN,NORTHEAST,BELAIR-EDISON,STREET,39.31740960859906,-76.57211239944662,0.82,0.1,40000,0.22,Black
393995,19K02617,2019-11-08 15:08:00,2019,11,15,8,4E,COMMON ASSAULT,,UNKNOWN,NORTHERN,PEN LUCY,UNKNOWN,39.33956598920256,-76.60441855550182,0.75,0.15,44000,0.19,Black
393996,19K02583,2019-11-08 01:00:00,2019,11,1,8,7A,AUTO THEFT,,UNKNOWN,SOUTHEAST,MCELDERRY PARK,STREET,39.29466001246827,-76.57728103911518,0.9,0.04,28500,0.36,Black
393997,19K03560,2019-11-08 15:10:00,2019,11,15,8,4E,COMMON ASSAULT,,UNKNOWN,SOUTHERN,CURTIS BAY,UNKNOWN,39.23282919828678,-76.59361470417795,0.45,0.38,35000,0.28,Neither
393998,19K02573,2019-11-08 12:38:00,2019,11,12,8,4C,AGG. ASSAULT,,OTHER,NORTHERN,CHARLES NORTH,UNKNOWN,39.313418238085255,-76.61830618950776,0.63,0.28,52000,0.22,Black
393999,19K06539,2019-11-08 15:00:00,2019,11,15,8,4C,AGG. ASSAULT,,OTHER,NORTHERN,WINSTON-GOVANS,UNKNOWN,39.35100212606472,-76.60910262059022,0.62,0.28,50000,0.15,Black
394000,19K02608,2019-11-08 14:32:00,2019,11,14,8,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,GRACELAND PARK,CONVENIENCE STORE,39.27296571378949,-76.53068238938779,0.63,0.28,52000,0.22,Black
394001,19K03637,2019-11-08 19:30:00,2019,11,19,8,6D,LARCENY FROM AUTO,,UNKNOWN,WESTERN,FRANKLIN SQUARE,UNKNOWN,39.28787911363373,-76.64410979898345,0.82,0.1,28000,0.37,Black
394002,19K02624,2019-11-08 15:30:00,2019,11,15,8,4E,COMMON ASSAULT,,UNKNOWN,NORTHERN,HAMPDEN,UNKNOWN,39.33090704052727,-76.63219944405299,0.1,0.82,62000,0.1,White
394003,19K04683,2019-11-08 23:59:00,2019,11,23,8,6E,LARCENY,,UNKNOWN,NORTHEAST,BELAIR-EDISON,STREET,39.322920867855146,-76.57049652418432,0.82,0.1,40000,0.22,Black
394004,19K03632,2019-11-11 08:00:00,2019,11,8,11,5A,BURGLARY,,UNKNOWN,NORTHWEST,PARK CIRCLE,UNKNOWN,39.3341950522882,-76.65622804667356,0.63,0.28,52000,0.22,Black
394005,19K03681,2019-11-11 16:30:00,2019,11,16,11,6E,LARCENY,,UNKNOWN,NORTHWEST,CENTRAL PARK HEIGHTS,STREET,39.34836664715526,-76.67482047444115,0.9,0.04,33000,0.32,Black
394006,19J01765,2019-10-05 21:05:00,2019,10,21,5,4B,AGG. ASSAULT,,KNIFE,CENTRAL,MID-TOWN BELVEDERE,STREET,39.302269958647656,-76.61544468964777,0.63,0.28,52000,0.22,Black
394007,19J01537,2019-10-05 03:30:00,2019,10,3,5,4C,AGG. ASSAULT,,OTHER,NORTHWEST,CENTRAL PARK HEIGHTS,ROW/TOWNHOUSE-OCC,39.3425731585502,-76.67234280253858,0.9,0.04,33000,0.32,Black
394008,19J01539,2019-10-05 03:15:00,2019,10,3,5,4E,COMMON ASSAULT,,UNKNOWN,NORTHWEST,ARLINGTON,UNKNOWN,39.34675872605428,-76.68164405318622,0.87,0.06,41000,0.22,Black
394009,19J01564,2019-10-05 08:30:00,2019,10,8,5,4E,COMMON ASSAULT,,UNKNOWN,WESTERN,SANDTOWN-WINCHESTER,UNKNOWN,39.29962554962788,-76.64420797968536,0.97,0.01,28500,0.38,Black
394010,19J01737,2019-10-05 09:54:00,2019,10,9,5,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,BALTIMORE HIGHLANDS,STREET,39.292648947169035,-76.56925676035091,0.63,0.28,52000,0.22,Black
394011,19J01720,2019-10-05 18:47:00,2019,10,18,5,4B,AGG. ASSAULT,,KNIFE,NORTHWEST,REISTERSTOWN STATION,UNKNOWN,39.359940527294974,-76.70751910259926,0.63,0.28,52000,0.22,Black
394012,19J01630,2019-10-05 12:56:00,2019,10,12,5,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,FELLS POINT,OTHER - OUTSIDE,39.286552284469785,-76.5937179198658,0.08,0.8,78000,0.08,White
394014,19J02467,2019-10-05 20:00:00,2019,10,20,5,2A,RAPE,,OTHER,WESTERN,MONDAWMIN,ROW/TOWNHOUSE-OCC,39.31065963132316,-76.65579554872515,0.91,0.03,33000,0.31,Black
394015,19J01785,2019-10-05 23:34:00,2019,10,23,5,4A,AGG. ASSAULT,,FIREARM,NORTHWEST,REISTERSTOWN STATION,PARKING LOT-OUTSIDE,39.35501735521765,-76.71114606524412,0.63,0.28,52000,0.22,Black
394016,19J35026,2019-10-05 20:00:00,2019,10,20,5,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,UNKNOWN,39.28305213077588,-76.63193852658638,0.48,0.42,42000,0.21,Neither
394017,19J01714,2019-10-05 15:00:00,2019,10,15,5,6E,LARCENY,,UNKNOWN,NORTHWEST,LUCILLE PARK,STREET,39.340763959346255,-76.67417929008657,0.63,0.28,52000,0.22,Black
394018,19J01890,2019-10-05 23:30:00,2019,10,23,5,7A,AUTO THEFT,,UNKNOWN,WESTERN,ROSEMONT HOMEOWNERS/TENANTS,STREET,39.294146476538224,-76.65570563114296,0.89,0.04,34000,0.3,Black
394019,19J01689,2019-10-05 16:48:00,2019,10,16,5,6C,LARCENY,,UNKNOWN,SOUTHWEST,MORRELL PARK,CONVENIENCE STORE,39.26452287075332,-76.65494689149557,0.55,0.32,41000,0.22,Black
394020,19J09211,2019-10-05 08:00:00,2019,10,8,5,5A,BURGLARY,,UNKNOWN,SOUTHEAST,WASHINGTON HILL,ROW/TOWNHOUSE-OCC,39.293227968826905,-76.59573846217143,0.63,0.28,52000,0.22,Black
394021,19J03757,2019-10-05 12:00:00,2019,10,12,5,5A,BURGLARY,,UNKNOWN,SOUTHERN,WASHINGTON VILLAGE/PIGTOWN,ROW/TOWNHOUSE-OCC,39.28302311572398,-76.63207921800938,0.48,0.42,42000,0.21,Neither
394022,19H09242,2019-08-25 19:10:00,2019,8,19,25,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,ALLENDALE,MARKET STALLS,39.29238585922776,-76.68128125102264,0.63,0.28,52000,0.22,Black
394023,19H09076,2019-08-25 09:00:00,2019,8,9,25,4D,AGG. ASSAULT,,HANDS,NORTHERN,CROSS KEYS,APT/CONDO - OCCUPIED,39.36021783972783,-76.64841769597841,0.63,0.28,52000,0.22,Black
394024,19I00514,2019-08-25 19:00:00,2019,8,19,25,4E,COMMON ASSAULT,,UNKNOWN,SOUTHWEST,WAKEFIELD,UNKNOWN,39.31063306853582,-76.69911103293731,0.63,0.28,52000,0.22,Black
394025,19H09248,2019-08-25 18:30:00,2019,8,18,25,6G,LARCENY,,UNKNOWN,NORTHERN,LEVINDALE,OTHER - INSIDE,39.35387086269908,-76.66204957431665,0.63,0.28,52000,0.22,Black
394026,19H09240,2019-08-25 19:00:00,2019,8,19,25,4C,AGG. ASSAULT,,OTHER,NORTHWEST,HOWARD PARK,UNKNOWN,39.32952850457459,-76.69807265297251,0.63,0.28,52000,0.22,Black
394027,19H09107,2019-08-25 11:35:00,2019,8,11,25,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,PATTERSON PARK NEIGHBORHOOD,STREET,39.29329110445503,-76.58149252045196,0.18,0.68,60000,0.11,White
394028,19H09959,2019-08-25 12:00:00,2019,8,12,25,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHWEST,MILLHILL,OTHER - OUTSIDE,39.279846840486776,-76.66010096444998,0.63,0.28,52000,0.22,Black
394029,19H09302,2019-08-25 23:35:00,2019,8,23,25,3AJF,ROBBERY - CARJACKING,,FIREARM,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,STREET,39.32230510621517,-76.60021714930225,0.92,0.03,29000,0.36,Black
394030,19H09266,2019-08-25 21:30:00,2019,8,21,25,6C,LARCENY,,UNKNOWN,CENTRAL,UNIVERSITY OF MARYLAND,UNKNOWN,39.29364933685704,-76.62335651897926,0.63,0.28,52000,0.22,Black
394031,19H09053,2019-08-24 20:00:00,2019,8,20,24,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,BAYVIEW,STREET,39.28853457428461,-76.54074272078337,0.63,0.28,52000,0.22,Black
394032,19H08673,2019-08-24 03:00:00,2019,8,3,24,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,DUNBAR-BROADWAY,STREET,39.29327738615269,-76.5972414671877,0.92,0.03,27000,0.38,Black
394033,19H08940,2019-08-24 22:30:00,2019,8,22,24,4E,COMMON ASSAULT,,UNKNOWN,NORTHEAST,BELAIR-EDISON,UNKNOWN,39.31581884859121,-76.56721211853969,0.82,0.1,40000,0.22,Black
394034,19H08676,2019-08-24 02:55:00,2019,8,2,24,3AO,ROBBERY,,OTHER,SOUTHWEST,ALLENDALE,STREET,39.288307995226646,-76.67630967311011,0.63,0.28,52000,0.22,Black
394035,19H35150,2019-08-24 13:30:00,2019,8,13,24,6J,LARCENY,,UNKNOWN,EASTERN,MIDDLE EAST,UNKNOWN,39.30068298782561,-76.59095400154163,0.92,0.03,25000,0.42,Black
394036,19H08758,2019-08-24 02:08:00,2019,8,2,24,6E,LARCENY,,UNKNOWN,SOUTHWEST,GWYNNS FALLS,RETAIL/SMALL BUSINES,39.28007186072537,-76.6714595579451,0.63,0.28,52000,0.22,Black
394037,19H08920,2019-08-24 20:20:00,2019,8,20,24,4C,AGG. ASSAULT,,OTHER,NORTHEAST,HAMILTON HILLS,APT/CONDO - OCCUPIED,39.36782600250726,-76.56805442815313,0.63,0.28,52000,0.22,Black
394038,19J01672,2019-10-05 00:30:00,2019,10,0,5,6G,LARCENY,,UNKNOWN,NORTHEAST,HAMILTON HILLS,OTHER - INSIDE,39.35991071025736,-76.56923568379143,0.63,0.28,52000,0.22,Black
394039,19J01693,2019-10-05 17:00:00,2019,10,17,5,4E,COMMON ASSAULT,,UNKNOWN,CENTRAL,MOUNT VERNON,STREET,39.295263,-76.61265,0.28,0.58,55000,0.14,White
394040,19J01870,2019-10-05 22:00:00,2019,10,22,5,5A,BURGLARY,,UNKNOWN,WESTERN,EASTERWOOD,ROW/TOWNHOUSE-OCC,39.30945377387789,-76.65059968325046,0.63,0.28,52000,0.22,Black
394041,19J01535,2019-10-05 02:59:00,2019,10,2,5,7A,AUTO THEFT,,UNKNOWN,CENTRAL,DOWNTOWN,STREET,39.29053009239201,-76.61504856350308,0.32,0.52,62000,0.12,White
394042,19J01783,2019-10-05 22:37:00,2019,10,22,5,4C,AGG. ASSAULT,,OTHER,WESTERN,HARLEM PARK,ROW/TOWNHOUSE-OCC,39.29587406011888,-76.63692212074122,0.96,0.01,26000,0.4,Black
394043,19J02996,2019-10-05 14:00:00,2019,10,14,5,5D,BURGLARY,,UNKNOWN,NORTHEAST,FRANKFORD,ROW/TOWNHOUSE-VAC,39.329321895818346,-76.53858886653232,0.65,0.22,39000,0.25,Black
394044,19J01735,2019-10-05 19:55:00,2019,10,19,5,4E,COMMON ASSAULT,,UNKNOWN,NORTHEAST,FRANKFORD,OTHER - OUTSIDE,39.31876424543695,-76.55271592508997,0.65,0.22,39000,0.25,Black
394045,19J01777,2019-10-05 23:05:00,2019,10,23,5,9S,SHOOTING,,FIREARM,SOUTHERN,LAKELAND,STREET,39.253378513511976,-76.65200616264617,0.63,0.28,52000,0.22,Black
394046,19J01518,2019-10-05 01:38:00,2019,10,1,5,9S,SHOOTING,,FIREARM,SOUTHEAST,FELLS POINT,STREET,39.28359636536393,-76.59313339657395,0.08,0.8,78000,0.08,White
394047,19J01559,2019-10-05 08:18:00,2019,10,8,5,9S,SHOOTING,,FIREARM,NORTHWEST,ARLINGTON,STREET,39.346584814014335,-76.68075729386578,0.87,0.06,41000,0.22,Black
394048,19J01726,2019-10-05 05:30:00,2019,10,5,5,7A,AUTO THEFT,,UNKNOWN,SOUTHERN,LOCUST POINT,OTHER - OUTSIDE,39.26966359008232,-76.59243541578229,0.05,0.88,79000,0.06,White
394049,19J03293,2019-10-05 19:45:00,2019,10,19,5,6J,LARCENY,,UNKNOWN,NORTHEAST,FRANKFORD,STREET,39.32731647182997,-76.54803490030908,0.65,0.22,39000,0.25,Black
394050,19J01708,2019-10-05 19:16:00,2019,10,19,5,4C,AGG. ASSAULT,,OTHER,SOUTHEAST,PATTERSON PLACE,STREET,39.293817473923816,-76.58420211537776,0.88,0.06,31000,0.33,Black
394051,19H01486,2019-08-05 01:50:00,2019,8,1,5,3AJF,ROBBERY - CARJACKING,,FIREARM,SOUTHWEST,WINCHESTER,STREET,39.30156290912628,-76.6609391783373,0.97,0.01,28500,0.38,Black
394052,19H01471,2019-08-05 00:30:00,2019,8,0,5,4E,COMMON ASSAULT,,UNKNOWN,WESTERN,POPPLETON,APT/CONDO - OCCUPIED,39.29239540520355,-76.6324712430578,0.91,0.03,25000,0.41,Black
394053,19H02436,2019-08-05 15:30:00,2019,8,15,5,5A,BURGLARY,,UNKNOWN,SOUTHWEST,EDGEWOOD,ROW/TOWNHOUSE-OCC,39.29638268629813,-76.67667663426175,0.63,0.28,52000,0.22,Black
394054,19H01849,2019-08-05 15:00:00,2019,8,15,5,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHERN,STADIUM AREA,PARKING LOT-OUTSIDE,39.27757268732798,-76.62033443011265,0.63,0.28,52000,0.22,Black
394055,19H03598,2019-08-05 00:00:00,2019,8,0,5,6G,LARCENY,,UNKNOWN,WESTERN,POPPLETON,UNKNOWN,39.28888409023904,-76.63443423286445,0.91,0.03,25000,0.41,Black
394056,19H01807,2019-08-05 21:30:00,2019,8,21,5,4B,AGG. ASSAULT,,KNIFE,CENTRAL,SETON HILL,STREET,39.2954606112185,-76.62444718497123,0.58,0.32,38000,0.26,Black
394057,19H01787,2019-08-05 20:20:00,2019,8,20,5,3AJF,ROBBERY - CARJACKING,,FIREARM,EASTERN,EAST BALTIMORE MIDWAY,STREET,39.31673249367262,-76.6061524942345,0.93,0.02,26000,0.41,Black
394058,19H01760,2019-08-05 20:00:00,2019,8,20,5,6F,LARCENY,,UNKNOWN,SOUTHERN,SOUTH BALTIMORE,YARD,39.273342946130775,-76.61269921217543,0.1,0.82,72000,0.09,White
394059,19H01828,2019-08-05 23:04:00,2019,8,23,5,3AJF,ROBBERY - CARJACKING,,FIREARM,NORTHWEST,LANGSTON HUGHES,STREET,39.3426995648063,-76.67977079748577,0.63,0.28,52000,0.22,Black
394060,19H01946,2019-08-05 21:00:00,2019,8,21,5,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHWEST,FOREST PARK,STREET,39.32235174288652,-76.67541533496716,0.88,0.05,38000,0.25,Black
394062,19H00179,2019-08-01 14:00:00,2019,8,14,1,6G,LARCENY,,UNKNOWN,NORTHEAST,FRANKFORD,GROCERY/CONFECTION,39.33657005986085,-76.55002486178638,0.65,0.22,39000,0.25,Black
394063,19H00329,2019-08-01 21:26:00,2019,8,21,1,4A,AGG. ASSAULT,,FIREARM,NORTHEAST,FRANKFORD,UNKNOWN,39.33062425224362,-76.55978896896819,0.65,0.22,39000,0.25,Black
394064,19H00295,2019-08-01 20:50:00,2019,8,20,1,3B,ROBBERY,,UNKNOWN,NORTHWEST,LIBERTY SQUARE,UNKNOWN,39.32205152729894,-76.66347649527171,0.63,0.28,52000,0.22,Black
394065,19H00037,2019-08-01 03:25:00,2019,8,3,1,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,GRACELAND PARK,ROW/TOWNHOUSE-OCC,39.28404929914425,-76.53532544502083,0.63,0.28,52000,0.22,Black
394066,19H00595,2019-08-01 22:00:00,2019,8,22,1,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHEAST,UPPER FELLS POINT,STREET,39.28926356240987,-76.59170410279576,0.08,0.8,78000,0.08,White
394067,19H00270,2019-08-01 15:00:00,2019,8,15,1,6E,LARCENY,,UNKNOWN,WESTERN,POPPLETON,STREET,39.28866903069981,-76.63799062414347,0.91,0.03,25000,0.41,Black
394068,20F07690,2019-08-01 00:01:00,2019,8,0,1,2A,RAPE,,OTHER,WESTERN,PENN NORTH,UNKNOWN,39.314130024121766,-76.64128090837409,0.63,0.28,52000,0.22,Black
394069,19H00306,2019-08-01 14:10:00,2019,8,14,1,5A,BURGLARY,,UNKNOWN,NORTHERN,PARKLANE,APT/CONDO - OCCUPIED,39.34269960025795,-76.65781960129571,0.63,0.28,52000,0.22,Black
394070,19H02872,2019-08-01 00:00:00,2019,8,0,1,6J,LARCENY,,UNKNOWN,NORTHWEST,CENTRAL PARK HEIGHTS,UNKNOWN,39.34610310933506,-76.67603440383098,0.9,0.04,33000,0.32,Black
394071,19H00334,2019-08-01 21:55:00,2019,8,21,1,6C,LARCENY,,UNKNOWN,SOUTHWEST,IRVINGTON,GROCERY/CONFECTION,39.282014180121,-76.68139524831896,0.87,0.06,35000,0.29,Black
394072,19H00326,2019-08-01 21:45:00,2019,8,21,1,1A,HOMICIDE,,FIREARM,NORTHWEST,HOWARD PARK,STREET,39.33095689892342,-76.70469787078977,0.63,0.28,52000,0.22,Black
394073,21B03900,2019-08-01 16:00:00,2019,8,16,1,2A,RAPE,,OTHER,NORTHEAST,PULASKI INDUSTRIAL AREA,UNKNOWN,39.3036039464974,-76.54086774395958,0.63,0.28,52000,0.22,Black
394074,19H00021,2019-08-01 01:44:00,2019,8,1,1,9S,SHOOTING,,FIREARM,SOUTHEAST,GRACELAND PARK,COMMON BUSINESS,39.27278943108567,-76.53076588395848,0.63,0.28,52000,0.22,Black
394075,19H00026,2019-08-01 01:22:00,2019,8,1,1,6J,LARCENY,,UNKNOWN,NORTHWEST,PANWAY/BRADDISH AVENUE,UNKNOWN,39.314827866475696,-76.6604287697591,0.63,0.28,52000,0.22,Black
394076,19H00326,2019-08-01 21:45:00,2019,8,21,1,4A,AGG. ASSAULT,,FIREARM,NORTHWEST,HOWARD PARK,UNKNOWN,39.33102580024649,-76.70502924061965,0.63,0.28,52000,0.22,Black
394077,19H00019,2019-08-01 01:24:00,2019,8,1,1,4E,COMMON ASSAULT,,UNKNOWN,NORTHWEST,REISTERSTOWN STATION,UNKNOWN,39.35061902864227,-76.69505681280518,0.63,0.28,52000,0.22,Black
394078,19H00090,2019-08-01 06:00:00,2019,8,6,1,7A,AUTO THEFT,,UNKNOWN,NORTHEAST,FRANKFORD,STREET,39.33791577603676,-76.53381075550163,0.65,0.22,39000,0.25,Black
394079,19H00178,2019-08-01 13:30:00,2019,8,13,1,6G,LARCENY,,UNKNOWN,EASTERN,SOUTH CLIFTON PARK,RETAIL/SMALL BUSINES,39.31257090424933,-76.59010899557454,0.89,0.05,31000,0.33,Black
394080,19H00245,2019-08-01 03:00:00,2019,8,3,1,5B,BURGLARY,,UNKNOWN,NORTHEAST,FRANKFORD,ROW/TOWNHOUSE-OCC,39.33693983130209,-76.53446152653673,0.65,0.22,39000,0.25,Black
394081,19H35169,2019-08-01 13:55:00,2019,8,13,1,6J,LARCENY,,UNKNOWN,NORTHERN,KERNEWOOD,UNKNOWN,39.34447819240796,-76.60985840896032,0.63,0.28,52000,0.22,Black
394082,19H00358,2019-08-01 21:30:00,2019,8,21,1,3B,ROBBERY,,UNKNOWN,CENTRAL,MOUNT VERNON,STREET,39.29511323669381,-76.61694694499177,0.28,0.58,55000,0.14,White
394083,19H00078,2019-08-01 09:00:00,2019,8,9,1,4E,COMMON ASSAULT,,UNKNOWN,SOUTHEAST,ELLWOOD PARK/MONUMENT,ROW/TOWNHOUSE-OCC,39.29855273549215,-76.57358726299701,0.35,0.52,53000,0.14,White
394084,19H00214,2019-08-01 15:30:00,2019,8,15,1,3AF,ROBBERY,,FIREARM,SOUTHWEST,HUNTING RIDGE,STREET,39.29532895661844,-76.69815001465571,0.63,0.28,52000,0.22,Black
394085,19H01778,2019-08-01 09:00:00,2019,8,9,1,5D,BURGLARY,,UNKNOWN,SOUTHWEST,WEST HILLS,OTHER - INSIDE,39.29780987943442,-76.70703883745541,0.63,0.28,52000,0.22,Black
394086,19H00451,2019-08-01 20:30:00,2019,8,20,1,6D,LARCENY FROM AUTO,,UNKNOWN,SOUTHWEST,WAKEFIELD,PARKING LOT-OUTSIDE,39.31466781631615,-76.69888269469855,0.63,0.28,52000,0.22,Black
394087,19H00327,2019-08-01 21:47:00,2019,8,21,1,5B,BURGLARY,,UNKNOWN,NORTHEAST,LOCH RAVEN,ROW/TOWNHOUSE-OCC,39.36315742039544,-76.58468591564723,0.5,0.38,57000,0.13,Black
394088,19H00205,2019-08-01 15:40:00,2019,8,15,1,4B,AGG. ASSAULT,,KNIFE,CENTRAL,MID-TOWN BELVEDERE,UNKNOWN,39.30116793430874,-76.61320765645523,0.63,0.28,52000,0.22,Black
394089,19H00425,2019-08-01 22:00:00,2019,8,22,1,6D,LARCENY FROM AUTO,,UNKNOWN,NORTHWEST,GROVE PARK,OTHER - OUTSIDE,39.33647205027077,-76.70586837783047,0.63,0.28,52000,0.22,Black
394090,19H00432,2019-08-01 23:30:00,2019,8,23,1,7A,AUTO THEFT,,UNKNOWN,NORTHERN,WOODBOURNE-MCCABE,STREET,39.352520283556245,-76.6050034624618,0.63,0.28,52000,0.22,Black
394091,19H00022,2019-08-01 01:50:00,2019,8,1,1,3AF,ROBBERY,,FIREARM,SOUTHERN,HOLLINS MARKET,ROW/TOWNHOUSE-OCC,39.28590588254298,-76.63345915571806,0.63,0.28,52000,0.22,Black
